text,text_indexes
to lead you to our court vouchsafe it then,"[5, 543, 7, 5, 56, 308, 2174, 14]"
this field shall hold me and so hold your vow,"[24, 544, 35, 192, 15, 4, 29, 192]"
the virtue of your eye must break my oath,"[2, 562, 6, 27, 241, 88, 296, 10]"
i would not yield to be your houses guest,"[3, 43, 12, 588, 5, 18, 27, 2187]"
so much i hate a breaking cause to be,"[29, 104, 3, 433, 8, 2875, 270, 5]"
not so my lord it is not so i swear,"[12, 29, 10, 67, 14, 13, 12, 29]"
a mess of russians left us but of late,"[8, 2844, 6, 11286, 303, 81, 19, 6]"
madam speak true it is not so my lord,"[357, 101, 129, 14, 13, 12, 29, 10]"
and talkd apace and in that hour my lord,"[4, 2117, 3492, 4, 11, 9, 306, 10]"
they did not bless us with one happy word,"[45, 86, 12, 855, 81, 21, 68, 570]"
i dare not call them fools but this i think,"[3, 345, 12, 166, 64, 689, 19, 24]"
when they are thirsty fools would fain have drink,"[58, 45, 39, 5794, 689, 43, 717, 20]"
this jest is dry to me fair gentle sweet,"[24, 580, 13, 1108, 5, 15, 156, 529]"
your wit makes wise things foolish when we greet,"[27, 276, 285, 471, 295, 1215, 58, 38]"
is of that nature that to your huge store,"[13, 6, 9, 378, 9, 5, 27, 1895]"
wise things seem foolish and rich things but poor,"[471, 295, 463, 1215, 4, 535, 295, 19]"
this proves you wise and rich for in my eye,"[24, 3272, 7, 471, 4, 535, 16, 11]"
but that you take what doth to you belong,"[19, 9, 7, 95, 32, 140, 5, 7]"
it were a fault to snatch words from my tongue,"[14, 74, 8, 405, 5, 2910, 213, 60]"
o i am yours and all that i possess,"[54, 3, 49, 330, 4, 37, 9, 3]"
which of the vizards was it that you wore,"[66, 6, 2, 3311, 53, 14, 9, 7]"
that hid the worse and showd the better face,"[9, 1364, 2, 455, 4, 1288, 2, 199]"
let us confess and turn it to a jest,"[61, 81, 851, 4, 291, 14, 5, 8]"
help hold his brows hell swoon why look you pale,"[284, 192, 25, 1257, 293, 2852, 91, 115]"
bruise me with scorn confound me with a flout,"[4124, 15, 21, 716, 2551, 15, 21, 8]"
and i will wish thee never more to dance,"[4, 3, 26, 339, 40, 130, 55, 5]"
nor woo in rhyme like a blind harpers song,"[117, 756, 11, 1848, 87, 8, 794, 11287]"
by this white glovehow white the hand god knows,"[36, 24, 599, 11288, 599, 2, 112, 122]"
my love to thee is sound sans crack or flaw,"[10, 59, 5, 40, 13, 456, 7479, 1684]"
of the old rage bear with me i am sick,"[6, 2, 139, 803, 169, 21, 15, 3]"
ill leave it by degrees soft let us see,"[63, 136, 14, 36, 3184, 705, 61, 81]"
write lord have mercy on us on those three,"[568, 67, 20, 501, 42, 81, 42, 182]"
they have the plague and caught it of your eyes,"[45, 20, 2, 720, 4, 1306, 14, 6]"
for the lords tokens on you do i see,"[16, 2, 231, 4142, 42, 7, 31, 3]"
no they are free that gave these tokens to us,"[33, 45, 39, 467, 9, 366, 109, 4142]"
our states are forfeit seek not to undo us,"[56, 3764, 39, 1836, 338, 12, 5, 1827]"
it is not so for how can this be true,"[14, 13, 12, 29, 16, 70, 97, 24]"
peace for i will not have to do with you,"[223, 16, 3, 26, 12, 20, 5, 31]"
nor shall not if i do as i intend,"[117, 35, 12, 30, 3, 31, 22, 3]"
speak for yourselves my wit is at an end,"[101, 16, 1391, 10, 276, 13, 46, 78]"
that more than all the world i did respect her,"[9, 55, 79, 37, 2, 133, 3, 86]"
when she shall challenge this you will reject her,"[58, 48, 35, 1868, 24, 7, 26, 11289]"
your oath once broke you force not to forswear,"[27, 536, 210, 849, 7, 780, 12, 5]"
despise me when i break this oath of mine,"[2602, 15, 58, 3, 296, 24, 536, 6]"
madam he swore that he did hold me dear,"[357, 17, 902, 9, 17, 86, 192, 15]"
that he would wed me or else die my lover,"[9, 17, 43, 1535, 15, 50, 211, 193]"
god give thee joy of him the noble lord,"[122, 90, 40, 420, 6, 23, 2, 336]"
what mean you madam by my life my troth,"[32, 264, 7, 357, 36, 10, 120, 10]"
by heaven you did and to confirm it plain,"[36, 138, 7, 86, 4, 5, 2785, 14]"
you gave me this but take it sir again,"[7, 366, 15, 24, 19, 95, 14, 57]"
my faith and this the princess i did give,"[10, 206, 4, 24, 2, 1477, 3, 86]"
i knew her by this jewel on her sleeve,"[3, 399, 34, 36, 24, 1129, 42, 34]"
and lord biron i thank him is my dear,"[4, 67, 1983, 3, 261, 23, 13, 10]"
what will you have me or your pearl again,"[32, 26, 7, 20, 15, 50, 27, 2083]"
i see the trick ont here was a consent,"[3, 85, 2, 1164, 662, 72, 53, 8]"
that smiles his cheek in years and knows the trick,"[9, 1454, 25, 937, 11, 481, 4, 365]"
following the signs wood but the sign of she,"[1242, 2, 2966, 864, 19, 2, 1094, 6]"
much upon this it is and might not you,"[104, 105, 24, 14, 13, 4, 171, 12]"
do not you know my ladys foot by the squier,"[31, 12, 7, 69, 10, 1370, 413, 36]"
and stand between her back sir and the fire,"[4, 181, 473, 34, 289, 57, 4, 2]"
you put our page out go you are allowd,"[7, 170, 56, 469, 89, 76, 7, 39]"
die when you will a smock shall be your shroud,"[193, 58, 7, 26, 8, 3469, 35, 18]"
you leer upon me do you theres an eye,"[7, 7480, 105, 15, 31, 7, 244, 78]"
lo he is tilting straight peace i have done,"[1219, 17, 13, 7481, 628, 223, 3, 20]"
whether the three worthies shall come in or no,"[678, 2, 225, 4827, 35, 52, 11, 50]"
not so sir under correction sir i hope it is not so,"[12, 29, 57, 478, 3261, 57, 3, 229]"
you cannot beg us sir i can assure you sir we know,"[7, 162, 577, 81, 57, 3, 97, 1371]"
under correction sir we know whereuntil it doth amount,"[478, 3261, 57, 38, 69, 7482, 14, 140]"
by jove i always took three threes for nine,"[36, 970, 3, 1138, 442, 225, 7483, 16]"
o lord sir it were pity you should get your living,"[54, 67, 57, 14, 74, 480, 7, 83]"
sir will show whereuntil it doth amount for mine,"[57, 26, 209, 7482, 14, 140, 5613, 16]"
own part i am as they say but to parfect one man,"[121, 174, 3, 49, 22, 45, 71, 19]"
it pleased them to think me worthy of pompion the,"[14, 764, 64, 5, 100, 15, 615, 6]"
great for mine own part i know not the degree of,"[124, 16, 102, 121, 174, 3, 69, 12]"
the worthy but i am to stand for him,"[2, 615, 19, 3, 49, 5, 181, 16]"
we will turn it finely off sir we will take,"[38, 26, 291, 14, 5795, 184, 57, 38]"
biron they will shame us let them not approach,"[1983, 45, 26, 290, 81, 61, 64, 12]"
we are shameproof my lord and tis some policy,"[38, 39, 11292, 10, 67, 4, 98, 103]"
to have one show worse than the kings and his company,"[5, 20, 68, 209, 455, 79, 2, 329]"
nay my good lord let me oerrule you now,"[151, 10, 47, 67, 61, 15, 5582, 7]"
that sport best pleases that doth least know how,"[9, 542, 194, 2195, 9, 140, 734, 69]"
dies in the zeal of that which it presents,"[991, 11, 2, 2140, 6, 9, 66, 14]"
anointed i implore so much expense of thy royal,"[7484, 3, 4761, 29, 104, 2916, 6, 41]"
sweet breath as will utter a brace of words,"[158, 373, 22, 26, 1329, 8, 2513, 6]"
converses apart with ferdinand and delivers him a paper,"[11293, 3411, 21, 3282, 4, 5525, 23, 8]"
he speaks not like a man of gods making,"[17, 576, 12, 87, 8, 65, 6, 201]"
that is all one my fair sweet honey monarch for,"[9, 13, 37, 68, 10, 156, 158, 2227]"
fantastical too too vain too too vain but we,"[3521, 96, 96, 1001, 96, 96, 1001, 19]"
will put it as they say to fortuna de la guerra,"[26, 170, 14, 22, 45, 71, 5, 11294]"
i wish you the peace of mind most royal couplement,"[3, 339, 7, 2, 223, 6, 251, 126]"
here is like to be a good presence of worthies he,"[72, 13, 87, 5, 18, 8, 47, 1134]"
these four will change habits and present the other five,"[109, 511, 26, 546, 3588, 4, 514, 2]"
abate throw at novum and the whole world again,"[4709, 729, 46, 11297, 4, 2, 558, 133]"
cannot pick out five such take each one in his vein,"[162, 2242, 89, 534, 99, 95, 462, 68]"
the ship is under sail and here she comes amain,"[2, 971, 13, 478, 1466, 4, 72, 48]"
well said old mocker i must needs be friends,"[51, 219, 139, 4513, 3, 88, 516, 18]"
that oft in field with targe and shield did make,"[9, 595, 11, 544, 21, 11298, 4, 2659]"
and travelling along this coast i here am come by chance,"[4, 11299, 1054, 24, 2599, 3, 72, 49]"
and lay my arms before the legs of this sweet lass of france,"[4, 313, 10, 361, 168, 2, 735, 6]"
if your ladyship would say thanks pompey i had done,"[30, 27, 2717, 43, 71, 592, 891, 3]"
tis not so much worth but i hope i was perfect i,"[98, 12, 29, 104, 407, 19, 3, 229]"
my hat to a halfpenny pompey proves the best worthy,"[10, 1155, 5, 8, 7002, 891, 3272, 2]"
when in the world i lived i was the worlds,"[58, 11, 2, 133, 3, 754, 3, 53]"
by east west north and south i spread my,"[36, 1621, 1975, 1360, 4, 2372, 3, 2791]"
your nose says no you are not for it stands too right,"[27, 846, 353, 33, 7, 39, 12, 16]"
your nose smells no in this most tendersmelling knight,"[27, 846, 3233, 33, 11, 24, 126, 11301]"
alisander the conqueror you will be scraped out of,"[7485, 2, 3525, 7, 26, 18, 7486, 89]"
the painted cloth for this your lion that holds,"[2, 1854, 3109, 16, 24, 27, 919, 9]"
his pollaxe sitting on a closestool will be given,"[25, 11302, 1730, 42, 8, 6498, 26, 18]"
to ajax he will be the ninth worthy a conqueror,"[5, 1480, 17, 26, 18, 2, 4235, 615]"
and afeard to speak run away for shame alisander,"[4, 2042, 5, 101, 394, 159, 16, 290]"
there ant shall please you a foolish mild man an,"[73, 1623, 35, 239, 7, 8, 1215, 2624]"
honest man look you and soon dashed he is a,"[323, 65, 115, 7, 4, 530, 6594, 17]"
acoming will speak their mind in some other sort,"[11303, 26, 101, 92, 251, 11, 103, 173]"
and when he was a babe a child a shrimp,"[4, 58, 17, 53, 8, 1468, 8, 386]"
the face of an old roman coin scarce seen,"[2, 200, 6, 78, 139, 1075, 2546, 866]"
ay and worn in the cap of a toothdrawer,"[147, 4, 1753, 11, 2, 1029, 6, 8]"
and now forward for we have put thee in countenance,"[4, 44, 1139, 16, 38, 20, 170, 40]"
an thou wert a lion we would do so,"[78, 28, 648, 8, 919, 38, 43, 31]"
therefore as he is an ass let him go,"[245, 22, 17, 13, 78, 640, 61, 23]"
and so adieu sweet jude nay why dost thou stay,"[4, 29, 1706, 158, 7487, 151, 91, 218]"
for the ass to the jude give it himjudas away,"[16, 2, 640, 5, 2, 7487, 90, 14]"
a light for monsieur judas it grows dark he may stumble,"[8, 286, 16, 1666, 7488, 14, 922, 843]"
hide thy head achilles here comes hector in arms,"[564, 41, 189, 2359, 72, 187, 893, 11]"
though my mocks come home by me i will now be merry,"[143, 10, 2536, 52, 267, 36, 15, 3]"
hector was but a troyan in respect of this,"[893, 53, 19, 8, 7489, 11, 789, 6]"
hes a god or a painter for he makes faces,"[283, 8, 122, 50, 8, 3279, 16, 17]"
a man so breathed that certain he would fight yea,"[8, 65, 29, 2439, 9, 610, 17, 43]"
i must rather give it the rein for it runs against hector,"[3, 88, 272, 90, 14, 2, 3281, 16]"
the sweet warman is dead and rotten sweet chucks,"[2, 158, 11307, 13, 180, 4, 1966, 158]"
beat not the bones of the buried when he breathed,"[547, 12, 2, 932, 6, 2, 1757, 58]"
he was a man but i will forward with my device,"[17, 53, 8, 65, 19, 3, 26, 1139]"
sweet royalty bestow on me the sense of hearing,"[158, 5663, 1667, 42, 15, 2, 670, 6]"
aside to boyet he may not by the yard,"[269, 5, 3669, 17, 80, 12, 36, 2]"
the party is gone fellow hector she is gone she,"[2, 3207, 13, 207, 322, 893, 48, 13]"
faith unless you play the honest troyan the poor,"[206, 626, 7, 282, 2, 323, 7489, 2]"
wench is cast away shes quick the child brags in,"[1131, 13, 725, 159, 518, 751, 2, 386]"
then shall hector be whipped for jaquenetta that is,"[62, 35, 893, 18, 1756, 16, 5768, 9]"
quick by him and hanged for pompey that is dead by,"[751, 36, 23, 4, 956, 16, 891, 9]"
pompey is moved more ates more ates stir them,"[891, 13, 923, 55, 7490, 55, 7490, 668]"
ay if a have no mans blood ins belly than will,"[147, 30, 8, 20, 33, 417, 149, 1850]"
i will not fight with a pole like a northern man,"[3, 26, 12, 354, 21, 8, 2605, 87]"
ill slash ill do it by the sword i bepray you,"[63, 7491, 63, 31, 14, 36, 2, 257]"
master let me take you a buttonhole lower do you,"[144, 61, 15, 95, 7, 8, 11310, 2377]"
not see pompey is uncasing for the combat what mean,"[12, 85, 891, 13, 11311, 16, 2, 2262]"
gentlemen and soldiers pardon me i will not combat,"[856, 4, 465, 419, 15, 3, 26, 12]"
you may not deny it pompey hath made the challenge,"[7, 80, 12, 594, 14, 891, 75, 114]"
the naked truth of it is i have no shirt i go,"[2, 1932, 263, 6, 14, 13, 3, 20]"
true and it was enjoined him in rome for want of,"[129, 4, 14, 53, 7492, 23, 11, 375]"
linen since when ill be sworn he wore none but,"[2718, 212, 58, 63, 18, 571, 17, 1752]"
a dishclout of jaquenettas and that a wears next,"[8, 11312, 6, 11313, 4, 9, 8, 1499]"
i am sorry madam for the news i bring,"[3, 49, 769, 357, 16, 2, 320, 3]"
is heavy in my tongue the king your father,"[13, 739, 11, 10, 224, 2, 93, 27]"
for mine own part i breathe free breath i have,"[16, 102, 121, 174, 3, 921, 467, 373]"
seen the day of wrong through the little hole of,"[310, 2, 134, 6, 340, 395, 2, 228]"
discretion and i will right myself like a soldier,"[1799, 4, 3, 26, 260, 256, 87, 8]"
from what it purposed since to wail friends lost,"[60, 32, 14, 3527, 212, 5, 2022, 217]"
honest plain words best pierce the ear of grief,"[323, 613, 213, 194, 1798, 2, 435, 6]"
playd foul play with our oaths your beauty ladies,"[1710, 425, 282, 21, 56, 858, 27, 664]"
formd by the eye and therefore like the eye,"[7493, 36, 2, 241, 4, 245, 87, 2]"
full of strange shapes of habits and of forms,"[247, 6, 431, 1897, 6, 3588, 4, 6]"
put on by us if in your heavenly eyes,"[170, 42, 36, 81, 30, 11, 27, 2460]"
our love being yours the error that love makes,"[56, 59, 195, 330, 2, 2030, 9, 59]"
by being once false for ever to be true,"[36, 195, 210, 364, 16, 205, 5, 18]"
have we not been and therefore met your loves,"[20, 38, 12, 125, 4, 245, 573, 27]"
no no my lord your grace is perjured much,"[33, 33, 10, 67, 27, 175, 13, 4129]"
if for my love as there is no such cause,"[30, 16, 10, 59, 22, 73, 13, 33]"
you will do aught this shall you do for me,"[7, 26, 31, 850, 24, 35, 7, 31]"
your oath i will not trust but go with speed,"[27, 536, 3, 26, 12, 440, 19, 76]"
change not your offer made in heat of blood,"[546, 12, 27, 1005, 114, 11, 1197, 6]"
if frosts and fasts hard lodging and thin weeds,"[30, 7494, 4, 6846, 414, 2317, 4, 2457]"
but that it bear this trial and last love,"[19, 9, 14, 169, 24, 1504, 4, 274]"
i will be thine and till that instant shut,"[3, 26, 18, 230, 4, 146, 9, 1209]"
if this thou do deny let our hands part,"[30, 24, 28, 31, 594, 61, 56, 258]"
if this or more than this i would deny,"[30, 24, 50, 55, 79, 24, 3, 43]"
to flatter up these powers of mine with rest,"[5, 2342, 107, 109, 1163, 6, 102, 21]"
the sudden hand of death close up mine eye,"[2, 1328, 112, 6, 127, 750, 107, 102]"
hence ever then my heart is in thy breast,"[287, 205, 62, 10, 111, 13, 11, 41]"
but what to me my love but what to me a wife,"[19, 32, 5, 15, 10, 59, 19, 32]"
with threefold love i wish you all these three,"[21, 7495, 59, 3, 339, 7, 37, 109]"
o shall i say i thank you gentle wife,"[54, 35, 3, 71, 3, 261, 7, 529]"
not so my lord a twelvemonth and a day,"[12, 29, 10, 67, 8, 4831, 4, 8]"
come when the king doth to my lady come,"[52, 58, 2, 93, 140, 5, 10, 185]"
then if i have much love ill give you some,"[62, 30, 3, 20, 104, 59, 63, 90]"
ill change my black gown for a faithful friend,"[63, 546, 10, 531, 1205, 16, 8, 2963]"
ill stay with patience but the time is long,"[63, 226, 21, 730, 19, 2, 110, 13]"
oft have i heard of you my lord biron,"[595, 20, 3, 215, 6, 7, 10, 67]"
before i saw you and the worlds large tongue,"[168, 3, 318, 7, 4, 2, 1367, 1091]"
without the which i am not to be won,"[410, 2, 66, 3, 49, 12, 5, 18]"
you shall this twelvemonth term from day to day,"[7, 35, 24, 4831, 1560, 60, 134, 5]"
to move wild laughter in the throat of death,"[5, 683, 883, 2558, 11, 2, 1156, 6]"
why thats the way to choke a gibing spirit,"[91, 250, 2, 148, 5, 2606, 8, 6099]"
of him that hears it never in the tongue,"[6, 23, 9, 2366, 14, 130, 11, 2]"
of him that makes it then if sickly ears,"[6, 23, 9, 285, 14, 62, 30, 3143]"
deafd with the clamours of their own dear groans,"[11314, 21, 2, 11315, 6, 92, 121, 232]"
and i will have you and that fault withal,"[4, 3, 26, 20, 7, 4, 9, 405]"
but if they will not throw away that spirit,"[19, 30, 45, 26, 12, 729, 159, 9]"
and i shall find you empty of that fault,"[4, 3, 35, 153, 7, 1366, 6, 9]"
to ferdinand ay sweet my lord and so i take my leave,"[5, 3282, 147, 158, 10, 67, 4, 29]"
no madam we will bring you on your way,"[33, 357, 38, 26, 208, 7, 42, 27]"
our wooing doth not end like an old play,"[56, 1847, 140, 12, 278, 87, 78, 139]"
come sir it wants a twelvemonth and a day,"[52, 57, 14, 1538, 8, 4831, 4, 8]"
i will kiss thy royal finger and take leave i am,"[3, 26, 412, 41, 882, 955, 4, 95]"
a votary i have vowed to jaquenetta to hold the,"[8, 11316, 3, 20, 6477, 5, 5768, 5]"
plough for her sweet love three years but most,"[5615, 16, 34, 158, 59, 225, 481, 19]"
the two learned men have compiled in praise of the,"[2, 137, 1701, 116, 20, 11317, 11, 459]"
owl and the cuckoo it should have followed in the,"[2061, 4, 2, 4250, 14, 83, 20, 2763]"
this side is hiems winter this ver the spring,"[24, 416, 13, 11318, 2099, 24, 7496, 2]"
the one maintained by the owl the other by the,"[2, 68, 7122, 36, 2, 2061, 2, 173]"
the words of mercury are harsh after the songs of,"[2, 213, 6, 7497, 39, 2468, 316, 2]"
alarum within enter duncan malcolm donalbain lennox with attendants meeting a bleeding sergeant,"[1062, 335, 113, 4175, 3287, 5796, 3673, 21]"
say to the king the knowledge of the broil,"[71, 5, 2, 93, 2, 1030, 6, 2]"
showd like a rebels whore but alls too weak,"[1288, 87, 8, 2774, 1273, 19, 1566, 96]"
which neer shook hands nor bade farewell to him,"[66, 314, 2130, 258, 117, 1038, 582, 5]"
till he unseamd him from the nave to the chaps,"[146, 17, 11319, 23, 60, 2, 7021, 5]"
so from that spring whence comfort seemd to come,"[29, 60, 9, 1177, 854, 506, 2097, 5]"
if i say sooth i must report they were,"[30, 3, 71, 1246, 3, 88, 614, 45]"
but i am faint my gashes cry for help,"[19, 3, 49, 1696, 10, 5651, 360, 16]"
